专业,年份,月薪,当前岗位数,当前中位薪资
计算机科学与技术,2015,5068,80,12000
设施农业科学与工程,2025,10400,0,0
设施农业科学与工程,2024,9904,0,0
设施农业科学与工程,2023,9433,0,0
设施农业科学与工程,2022,8983,0,0
设施农业科学与工程,2021,8556,0,0
设施农业科学与工程,2020,8148,0,0
设施农业科学与工程,2019,7760,0,0
设施农业科学与工程,2018,7391,0,0
设施农业科学与工程,2017,7039,0,0
设施农业科学与工程,2016,6703,0,0
设施农业科学与工程,2015,6384,0,0
豪萨语,2025,16800,0,0
豪萨语,2024,16000,0,0
豪萨语,2023,15238,0,0
豪萨语,2022,14512,0,0
豪萨语,2021,13821,0,0
豪萨语,2020,13163,0,0
豪萨语,2019,12536,0,0
豪萨语,2018,11939,0,0
豪萨语,2017,11370,0,0
豪萨语,2016,10829,0,0
豪萨语,2015,10313,0,0
财务会计教育,2025,9100,0,0
财务会计教育,2024,8504,0,0
财务会计教育,2023,7948,0,0
财务会计教育,2022,7428,0,0
财务会计教育,2021,6942,0,0
财务会计教育,2020,6488,0,0
财务会计教育,2019,6063,0,0
财务会计教育,2018,5667,0,0
财务会计教育,2017,5296,0,0
财务会计教育,2016,4949,0,0
财务会计教育,2015,4625,0,0
财务管理,2025,9000,40,9000
财务管理,2024,8571,40,9000
财务管理,2023,8163,40,9000
财务管理,2022,7774,40,9000
财务管理,2021,7404,40,9000
财务管理,2020,7051,40,9000
财务管理,2019,6715,40,9000
财务管理,2018,6396,40,9000
财务管理,2017,6091,40,9000
财务管理,2016,5801,40,9000
财务管理,2015,5525,40,9000
财政学,2025,11000,0,0
财政学,2024,10476,0,0
财政学,2023,9977,0,0
财政学,2022,9502,0,0
财政学,2021,9049,0,0
财政学,2020,8618,0,0
财政学,2019,8208,0,0
财政学,2018,7817,0,0
财政学,2017,7445,0,0
财政学,2016,7090,0,0
财政学,2015,6753,0,0
质量管理工程,2025,11600,0,0
质量管理工程,2024,11047,0,0
质量管理工程,2023,10521,0,0
质量管理工程,2022,10020,0,0
质量管理工程,2021,9543,0,0
质量管理工程,2020,9088,0,0
质量管理工程,2019,8656,0,0
质量管理工程,2018,8243,0,0
质量管理工程,2017,7851,0,0
质量管理工程,2016,7477,0,0
质量管理工程,2015,7121,0,0
贸易经济,2025,12000,0,0
贸易经济,2024,11428,0,0
贸易经济,2023,10884,0,0
贸易经济,2022,10366,0,0
贸易经济,2021,9872,0,0
贸易经济,2020,9402,0,0
贸易经济,2019,8954,0,0
贸易经济,2018,8528,0,0
贸易经济,2017,8122,0,0
贸易经济,2016,7735,0,0
贸易经济,2015,7366,0,0
资产评估,2025,13700,0,0
资产评估,2024,13047,0,0
资产评估,2023,12426,0,0
资产评估,2022,11834,0,0
资产评估,2021,11271,0,0
资产评估,2020,10734,0,0
资产评估,2019,10223,0,0
资产评估,2018,9736,0,0
资产评估,2017,9272,0,0
资产评估,2016,8831,0,0
资产评估,2015,8410,0,0
资源与环境经济学,2025,21300,0,0
资源与环境经济学,2024,20679,0,0
资源与环境经济学,2023,20077,0,0
资源与环境经济学,2022,19492,0,0
资源与环境经济学,2021,18924,0,0
资源与环境经济学,2020,18373,0,0
资源与环境经济学,2019,17838,0,0
资源与环境经济学,2018,17318,0,0
资源与环境经济学,2017,16814,0,0
资源与环境经济学,2016,16324,0,0
资源与环境经济学,2015,15849,0,0
资源勘查工程,2025,12000,0,0
资源勘查工程,2024,11428,0,0
资源勘查工程,2023,10884,0,0
资源勘查工程,2022,10366,0,0
资源勘查工程,2021,9872,0,0
资源勘查工程,2020,9402,0,0
资源勘查工程,2019,8954,0,0
资源勘查工程,2018,8528,0,0
资源勘查工程,2017,8122,0,0
资源勘查工程,2016,7735,0,0
资源勘查工程,2015,7366,0,0
资源循环科学与工程,2025,8700,0,0
资源循环科学与工程,2024,8285,0,0
资源循环科学与工程,2023,7891,0,0
资源循环科学与工程,2022,7515,0,0
资源循环科学与工程,2021,7157,0,0
资源循环科学与工程,2020,6816,0,0
资源循环科学与工程,2019,6492,0,0
资源循环科学与工程,2018,6182,0,0
资源循环科学与工程,2017,5888,0,0
资源循环科学与工程,2016,5608,0,0
资源循环科学与工程,2015,5341,0,0
资源环境科学,2025,11500,0,0
资源环境科学,2024,11165,0,0
资源环境科学,2023,10839,0,0
资源环境科学,2022,10524,0,0
资源环境科学,2021,10217,0,0
资源环境科学,2020,9920,0,0
资源环境科学,2019,9631,0,0
资源环境科学,2018,9350,0,0
资源环境科学,2017,9078,0,0
资源环境科学,2016,8813,0,0
资源环境科学,2015,8557,0,0
越南语,2025,13000,0,0
越南语,2024,12380,0,0
越南语,2023,11791,0,0
越南语,2022,11229,0,0
越南语,2021,10695,0,0
越南语,2020,10185,0,0
越南语,2019,9700,0,0
越南语,2018,9238,0,0
越南语,2017,8798,0,0
越南语,2016,8379,0,0
越南语,2015,7980,0,0
车辆工程,2025,19500,40,19500
车辆工程,2024,17889,40,19500
车辆工程,2023,16412,40,19500
车辆工程,2022,15057,40,19500
车辆工程,2021,13814,40,19500
车辆工程,2020,12673,40,19500
车辆工程,2019,11627,40,19500
车辆工程,2018,10667,40,19500
车辆工程,2017,9786,40,19500
车辆工程,2016,8978,40,19500
车辆工程,2015,8237,40,19500
轨道交通信号与控制,2025,12900,0,0
轨道交通信号与控制,2024,11834,0,0
轨道交通信号与控制,2023,10857,0,0
轨道交通信号与控制,2022,9961,0,0
轨道交通信号与控制,2021,9138,0,0
轨道交通信号与控制,2020,8384,0,0
轨道交通信号与控制,2019,7691,0,0
轨道交通信号与控制,2018,7056,0,0
轨道交通信号与控制,2017,6474,0,0
轨道交通信号与控制,2016,5939,0,0
轨道交通信号与控制,2015,5449,0,0
轮机工程,2025,15000,0,0
轮机工程,2024,14285,0,0
轮机工程,2023,13605,0,0
轮机工程,2022,12957,0,0
轮机工程,2021,12340,0,0
轮机工程,2020,11752,0,0
轮机工程,2019,11193,0,0
轮机工程,2018,10660,0,0
轮机工程,2017,10152,0,0
轮机工程,2016,9669,0,0
轮机工程,2015,9208,0,0
软件工程,2025,11000,40,11000
软件工程,2024,10091,40,11000
软件工程,2023,9258,40,11000
软件工程,2022,8494,40,11000
软件工程,2021,7792,40,11000
软件工程,2020,7149,40,11000
软件工程,2019,6558,40,11000
软件工程,2018,6017,40,11000
软件工程,2017,5520,40,11000
软件工程,2016,5064,40,11000
软件工程,2015,4646,40,11000
轻化工程,2025,9500,79,9500
轻化工程,2024,9047,79,9500
轻化工程,2023,8616,79,9500
轻化工程,2022,8206,79,9500
轻化工程,2021,7815,79,9500
轻化工程,2020,7443,79,9500
轻化工程,2019,7089,79,9500
轻化工程,2018,6751,79,9500
轻化工程,2017,6429,79,9500
轻化工程,2016,6123,79,9500
轻化工程,2015,5832,79,9500
辐射防护与核安全,2025,13800,0,0
辐射防护与核安全,2024,13142,0,0
辐射防护与核安全,2023,12517,0,0
辐射防护与核安全,2022,11920,0,0
辐射防护与核安全,2021,11353,0,0
辐射防护与核安全,2020,10812,0,0
辐射防护与核安全,2019,10297,0,0
辐射防护与核安全,2018,9807,0,0
辐射防护与核安全,2017,9340,0,0
辐射防护与核安全,2016,8895,0,0
辐射防护与核安全,2015,8472,0,0
边防指挥,2025,10700,0,0
边防指挥,2024,10190,0,0
边防指挥,2023,9705,0,0
边防指挥,2022,9243,0,0
边防指挥,2021,8802,0,0
边防指挥,2020,8383,0,0
边防指挥,2019,7984,0,0
边防指挥,2018,7604,0,0
边防指挥,2017,7242,0,0
边防指挥,2016,6897,0,0
边防指挥,2015,6568,0,0
边防管理,2025,11100,0,0
边防管理,2024,10571,0,0
边防管理,2023,10068,0,0
边防管理,2022,9588,0,0
边防管理,2021,9131,0,0
边防管理,2020,8697,0,0
边防管理,2019,8282,0,0
边防管理,2018,7888,0,0
边防管理,2017,7512,0,0
边防管理,2016,7155,0,0
边防管理,2015,6814,0,0
过程装备与控制工程,2025,12000,0,0
过程装备与控制工程,2024,11428,0,0
过程装备与控制工程,2023,10884,0,0
过程装备与控制工程,2022,10366,0,0
过程装备与控制工程,2021,9872,0,0
过程装备与控制工程,2020,9402,0,0
过程装备与控制工程,2019,8954,0,0
过程装备与控制工程,2018,8528,0,0
过程装备与控制工程,2017,8122,0,0
过程装备与控制工程,2016,7735,0,0
过程装备与控制工程,2015,7366,0,0
运动人体科学,2025,11400,0,0
运动人体科学,2024,10857,0,0
运动人体科学,2023,10340,0,0
运动人体科学,2022,9847,0,0
运动人体科学,2021,9378,0,0
运动人体科学,2020,8932,0,0
运动人体科学,2019,8506,0,0
运动人体科学,2018,8101,0,0
运动人体科学,2017,7715,0,0
运动人体科学,2016,7348,0,0
运动人体科学,2015,6998,0,0
运动康复,2025,11700,0,0
运动康复,2024,11142,0,0
运动康复,2023,10612,0,0
运动康复,2022,10106,0,0
运动康复,2021,9625,0,0
运动康复,2020,9167,0,0
运动康复,2019,8730,0,0
运动康复,2018,8314,0,0
运动康复,2017,7919,0,0
运动康复,2016,7541,0,0
运动康复,2015,7182,0,0
运动训练,2025,10500,80,10500
运动训练,2024,10000,80,10500
运动训练,2023,9523,80,10500
运动训练,2022,9070,80,10500
运动训练,2021,8638,80,10500
运动训练,2020,8227,80,10500
运动训练,2019,7835,80,10500
运动训练,2018,7462,80,10500
运动训练,2017,7106,80,10500
运动训练,2016,6768,80,10500
运动训练,2015,6446,80,10500
通信工程,2025,7500,80,7500
通信工程,2024,6880,80,7500
通信工程,2023,6312,80,7500
通信工程,2022,5791,80,7500
通信工程,2021,5313,80,7500
通信工程,2020,4874,80,7500
通信工程,2019,4472,80,7500
通信工程,2018,4102,80,7500
通信工程,2017,3763,80,7500
通信工程,2016,3453,80,7500
通信工程,2015,3168,80,7500
逻辑学,2025,17800,0,0
逻辑学,2024,16952,0,0
逻辑学,2023,16145,0,0
逻辑学,2022,15376,0,0
逻辑学,2021,14644,0,0
逻辑学,2020,13946,0,0
逻辑学,2019,13282,0,0
逻辑学,2018,12650,0,0
逻辑学,2017,12047,0,0
逻辑学,2016,11474,0,0
逻辑学,2015,10927,0,0
道路桥梁与渡河工程,2025,12400,0,0
道路桥梁与渡河工程,2024,11809,0,0
道路桥梁与渡河工程,2023,11247,0,0
道路桥梁与渡河工程,2022,10711,0,0
道路桥梁与渡河工程,2021,10201,0,0
道路桥梁与渡河工程,2020,9715,0,0
道路桥梁与渡河工程,2019,9253,0,0
道路桥梁与渡河工程,2018,8812,0,0
道路桥梁与渡河工程,2017,8392,0,0
道路桥梁与渡河工程,2016,7993,0,0
道路桥梁与渡河工程,2015,7612,0,0
遥感科学与技术,2025,8000,80,8000
遥感科学与技术,2024,7619,80,8000
遥感科学与技术,2023,7256,80,8000
遥感科学与技术,2022,6910,80,8000
遥感科学与技术,2021,6581,80,8000
遥感科学与技术,2020,6268,80,8000
遥感科学与技术,2019,5969,80,8000
遥感科学与技术,2018,5685,80,8000
遥感科学与技术,2017,5414,80,8000
遥感科学与技术,2016,5156,80,8000
遥感科学与技术,2015,4911,80,8000
酒店管理,2025,11600,0,0
酒店管理,2024,11047,0,0
酒店管理,2023,10521,0,0
酒店管理,2022,10020,0,0
酒店管理,2021,9543,0,0
酒店管理,2020,9088,0,0
酒店管理,2019,8656,0,0
酒店管理,2018,8243,0,0
酒店管理,2017,7851,0,0
酒店管理,2016,7477,0,0
酒店管理,2015,7121,0,0
酿酒工程,2025,10600,0,0
酿酒工程,2024,10095,0,0
酿酒工程,2023,9614,0,0
酿酒工程,2022,9156,0,0
酿酒工程,2021,8720,0,0
酿酒工程,2020,8305,0,0
酿酒工程,2019,7909,0,0
酿酒工程,2018,7533,0,0
酿酒工程,2017,7174,0,0
酿酒工程,2016,6832,0,0
酿酒工程,2015,6507,0,0
采矿工程,2025,13300,0,0
采矿工程,2024,12666,0,0
采矿工程,2023,12063,0,0
采矿工程,2022,11489,0,0
采矿工程,2021,10941,0,0
采矿工程,2020,10420,0,0
采矿工程,2019,9924,0,0
采矿工程,2018,9452,0,0
采矿工程,2017,9001,0,0
采矿工程,2016,8573,0,0
采矿工程,2015,8165,0,0
采购管理,2025,17200,0,0
采购管理,2024,16380,0,0
采购管理,2023,15600,0,0
采购管理,2022,14858,0,0
采购管理,2021,14150,0,0
采购管理,2020,13476,0,0
采购管理,2019,12834,0,0
采购管理,2018,12223,0,0
采购管理,2017,11641,0,0
采购管理,2016,11087,0,0
采购管理,2015,10559,0,0
野生动物与自然保护区管理,2025,8900,0,0
野生动物与自然保护区管理,2024,8476,0,0
野生动物与自然保护区管理,2023,8072,0,0
野生动物与自然保护区管理,2022,7688,0,0
野生动物与自然保护区管理,2021,7322,0,0
野生动物与自然保护区管理,2020,6973,0,0
野生动物与自然保护区管理,2019,6641,0,0
野生动物与自然保护区管理,2018,6325,0,0
野生动物与自然保护区管理,2017,6023,0,0
野生动物与自然保护区管理,2016,5737,0,0
野生动物与自然保护区管理,2015,5463,0,0
金属材料工程,2025,11500,0,0
金属材料工程,2024,10952,0,0
金属材料工程,2023,10430,0,0
金属材料工程,2022,9934,0,0
金属材料工程,2021,9461,0,0
金属材料工程,2020,9010,0,0
金属材料工程,2019,8581,0,0
金属材料工程,2018,8172,0,0
金属材料工程,2017,7783,0,0
金属材料工程,2016,7413,0,0
金属材料工程,2015,7060,0,0
金融学,2025,13500,0,0
金融学,2024,12616,0,0
金融学,2023,11791,0,0
金融学,2022,11020,0,0
金融学,2021,10299,0,0
金融学,2020,9625,0,0
金融学,2019,8995,0,0
金融学,2018,8407,0,0
金融学,2017,7857,0,0
金融学,2016,7343,0,0
金融学,2015,6862,0,0
金融工程,2025,16600,0,0
金融工程,2024,15514,0,0
金融工程,2023,14499,0,0
金融工程,2022,13550,0,0
金融工程,2021,12664,0,0
金融工程,2020,11835,0,0
金融工程,2019,11061,0,0
金融工程,2018,10337,0,0
金融工程,2017,9661,0,0
金融工程,2016,9029,0,0
金融工程,2015,8438,0,0
金融数学,2025,13200,0,0
金融数学,2024,12336,0,0
金融数学,2023,11529,0,0
金融数学,2022,10775,0,0
金融数学,2021,10070,0,0
金融数学,2020,9411,0,0
金融数学,2019,8795,0,0
金融数学,2018,8220,0,0
金融数学,2017,7682,0,0
金融数学,2016,7179,0,0
金融数学,2015,6710,0,0
针灸推拿学,2025,10400,0,0
针灸推拿学,2024,9904,0,0
针灸推拿学,2023,9433,0,0
针灸推拿学,2022,8983,0,0
针灸推拿学,2021,8556,0,0
针灸推拿学,2020,8148,0,0
针灸推拿学,2019,7760,0,0
针灸推拿学,2018,7391,0,0
针灸推拿学,2017,7039,0,0
针灸推拿学,2016,6703,0,0
针灸推拿学,2015,6384,0,0
阿尔巴尼亚语,2025,15800,0,0
阿尔巴尼亚语,2024,15047,0,0
阿尔巴尼亚语,2023,14331,0,0
阿尔巴尼亚语,2022,13648,0,0
阿尔巴尼亚语,2021,12998,0,0
阿尔巴尼亚语,2020,12379,0,0
阿尔巴尼亚语,2019,11790,0,0
阿尔巴尼亚语,2018,11228,0,0
阿尔巴尼亚语,2017,10694,0,0
阿尔巴尼亚语,2016,10184,0,0
阿尔巴尼亚语,2015,9699,0,0
阿拉伯语,2025,19000,0,0
阿拉伯语,2024,18095,0,0
阿拉伯语,2023,17233,0,0
阿拉伯语,2022,16412,0,0
阿拉伯语,2021,15631,0,0
阿拉伯语,2020,14886,0,0
阿拉伯语,2019,14178,0,0
阿拉伯语,2018,13502,0,0
阿拉伯语,2017,12859,0,0
阿拉伯语,2016,12247,0,0
阿拉伯语,2015,11664,0,0
集成电路设计与集成系统,2025,26500,40,26500
集成电路设计与集成系统,2024,23660,40,26500
集成电路设计与集成系统,2023,21125,40,26500
集成电路设计与集成系统,2022,18862,40,26500
集成电路设计与集成系统,2021,16841,40,26500
集成电路设计与集成系统,2020,15036,40,26500
集成电路设计与集成系统,2019,13425,40,26500
集成电路设计与集成系统,2018,11987,40,26500
集成电路设计与集成系统,2017,10702,40,26500
集成电路设计与集成系统,2016,9556,40,26500
集成电路设计与集成系统,2015,8532,40,26500
雕塑,2025,12700,0,0
雕塑,2024,12095,0,0
雕塑,2023,11519,0,0
雕塑,2022,10970,0,0
雕塑,2021,10448,0,0
雕塑,2020,9950,0,0
雕塑,2019,9476,0,0
雕塑,2018,9025,0,0
雕塑,2017,8595,0,0
雕塑,2016,8186,0,0
雕塑,2015,7796,0,0
非织造材料与工程,2025,11500,0,0
非织造材料与工程,2024,10952,0,0
非织造材料与工程,2023,10430,0,0
非织造材料与工程,2022,9934,0,0
非织造材料与工程,2021,9461,0,0
非织造材料与工程,2020,9010,0,0
非织造材料与工程,2019,8581,0,0
非织造材料与工程,2018,8172,0,0
非织造材料与工程,2017,7783,0,0
非织造材料与工程,2016,7413,0,0
非织造材料与工程,2015,7060,0,0
音乐学,2025,10000,0,0
音乐学,2024,9523,0,0
音乐学,2023,9070,0,0
音乐学,2022,8638,0,0
音乐学,2021,8227,0,0
音乐学,2020,7835,0,0
音乐学,2019,7462,0,0
音乐学,2018,7106,0,0
音乐学,2017,6768,0,0
音乐学,2016,6446,0,0
音乐学,2015,6139,0,0
音乐表演,2025,11000,0,0
音乐表演,2024,10476,0,0
音乐表演,2023,9977,0,0
音乐表演,2022,9502,0,0
音乐表演,2021,9049,0,0
音乐表演,2020,8618,0,0
音乐表演,2019,8208,0,0
音乐表演,2018,7817,0,0
音乐表演,2017,7445,0,0
音乐表演,2016,7090,0,0
音乐表演,2015,6753,0,0
预防医学,2025,8000,82,8000
预防医学,2024,7619,82,8000
预防医学,2023,7256,82,8000
预防医学,2022,6910,82,8000
预防医学,2021,6581,82,8000
预防医学,2020,6268,82,8000
预防医学,2019,5969,82,8000
预防医学,2018,5685,82,8000
预防医学,2017,5414,82,8000
预防医学,2016,5156,82,8000
预防医学,2015,4911,82,8000
风景园林,2025,14000,0,0
风景园林,2024,13333,0,0
风景园林,2023,12698,0,0
风景园林,2022,12093,0,0
风景园林,2021,11517,0,0
风景园林,2020,10969,0,0
风景园林,2019,10447,0,0
风景园林,2018,9949,0,0
风景园林,2017,9475,0,0
风景园林,2016,9024,0,0
风景园林,2015,8594,0,0
飞行器制造工程,2025,12300,0,0
飞行器制造工程,2024,11714,0,0
飞行器制造工程,2023,11156,0,0
飞行器制造工程,2022,10625,0,0
飞行器制造工程,2021,10119,0,0
飞行器制造工程,2020,9637,0,0
飞行器制造工程,2019,9178,0,0
飞行器制造工程,2018,8741,0,0
飞行器制造工程,2017,8325,0,0
飞行器制造工程,2016,7928,0,0
飞行器制造工程,2015,7551,0,0
飞行器动力工程,2025,14300,0,0
飞行器动力工程,2024,13619,0,0
飞行器动力工程,2023,12970,0,0
飞行器动力工程,2022,12352,0,0
飞行器动力工程,2021,11764,0,0
飞行器动力工程,2020,11204,0,0
飞行器动力工程,2019,10670,0,0
飞行器动力工程,2018,10162,0,0
飞行器动力工程,2017,9678,0,0
飞行器动力工程,2016,9217,0,0
飞行器动力工程,2015,8778,0,0
飞行器环境与生命保障工程,2025,13800,0,0
飞行器环境与生命保障工程,2024,13398,0,0
飞行器环境与生命保障工程,2023,13007,0,0
飞行器环境与生命保障工程,2022,12628,0,0
飞行器环境与生命保障工程,2021,12261,0,0
飞行器环境与生命保障工程,2020,11904,0,0
飞行器环境与生命保障工程,2019,11557,0,0
飞行器环境与生命保障工程,2018,11220,0,0
飞行器环境与生命保障工程,2017,10893,0,0
飞行器环境与生命保障工程,2016,10576,0,0
飞行器环境与生命保障工程,2015,10268,0,0
飞行器设计与工程,2025,14300,0,0
飞行器设计与工程,2024,13619,0,0
飞行器设计与工程,2023,12970,0,0
飞行器设计与工程,2022,12352,0,0
飞行器设计与工程,2021,11764,0,0
飞行器设计与工程,2020,11204,0,0
飞行器设计与工程,2019,10670,0,0
飞行器设计与工程,2018,10162,0,0
飞行器设计与工程,2017,9678,0,0
飞行器设计与工程,2016,9217,0,0
飞行器设计与工程,2015,8778,0,0
飞行器质量与可靠性,2025,11700,0,0
飞行器质量与可靠性,2024,11142,0,0
飞行器质量与可靠性,2023,10612,0,0
飞行器质量与可靠性,2022,10106,0,0
飞行器质量与可靠性,2021,9625,0,0
飞行器质量与可靠性,2020,9167,0,0
飞行器质量与可靠性,2019,8730,0,0
飞行器质量与可靠性,2018,8314,0,0
飞行器质量与可靠性,2017,7919,0,0
飞行器质量与可靠性,2016,7541,0,0
飞行器质量与可靠性,2015,7182,0,0
飞行器适航技术,2025,14400,0,0
飞行器适航技术,2024,13714,0,0
飞行器适航技术,2023,13061,0,0
飞行器适航技术,2022,12439,0,0
飞行器适航技术,2021,11846,0,0
飞行器适航技术,2020,11282,0,0
飞行器适航技术,2019,10745,0,0
飞行器适航技术,2018,10233,0,0
飞行器适航技术,2017,9746,0,0
飞行器适航技术,2016,9282,0,0
飞行器适航技术,2015,8840,0,0
飞行技术,2025,22300,0,0
飞行技术,2024,21238,0,0
飞行技术,2023,20226,0,0
飞行技术,2022,19263,0,0
飞行技术,2021,18346,0,0
飞行技术,2020,17472,0,0
飞行技术,2019,16640,0,0
飞行技术,2018,15848,0,0
飞行技术,2017,15093,0,0
飞行技术,2016,14374,0,0
飞行技术,2015,13690,0,0
食品卫生与营养学,2025,11600,0,0
食品卫生与营养学,2024,11047,0,0
食品卫生与营养学,2023,10521,0,0
食品卫生与营养学,2022,10020,0,0
食品卫生与营养学,2021,9543,0,0
食品卫生与营养学,2020,9088,0,0
食品卫生与营养学,2019,8656,0,0
食品卫生与营养学,2018,8243,0,0
食品卫生与营养学,2017,7851,0,0
食品卫生与营养学,2016,7477,0,0
食品卫生与营养学,2015,7121,0,0
食品科学与工程,2025,8500,40,8500
食品科学与工程,2024,8095,40,8500
食品科学与工程,2023,7709,40,8500
食品科学与工程,2022,7342,40,8500
食品科学与工程,2021,6992,40,8500
食品科学与工程,2020,6659,40,8500
食品科学与工程,2019,6342,40,8500
食品科学与工程,2018,6040,40,8500
食品科学与工程,2017,5753,40,8500
食品科学与工程,2016,5479,40,8500
食品科学与工程,2015,5218,40,8500
食品营养与检验教育,2025,7900,0,0
食品营养与检验教育,2024,7596,0,0
食品营养与检验教育,2023,7303,0,0
食品营养与检验教育,2022,7023,0,0
食品营养与检验教育,2021,6752,0,0
食品营养与检验教育,2020,6493,0,0
食品营养与检验教育,2019,6243,0,0
食品营养与检验教育,2018,6003,0,0
食品营养与检验教育,2017,5772,0,0
食品营养与检验教育,2016,5550,0,0
食品营养与检验教育,2015,5336,0,0
食品质量与安全,2025,9700,0,0
食品质量与安全,2024,9238,0,0
食品质量与安全,2023,8798,0,0
食品质量与安全,2022,8379,0,0
食品质量与安全,2021,7980,0,0
食品质量与安全,2020,7600,0,0
食品质量与安全,2019,7238,0,0
食品质量与安全,2018,6893,0,0
食品质量与安全,2017,6565,0,0
食品质量与安全,2016,6252,0,0
食品质量与安全,2015,5954,0,0
马来语,2025,13800,0,0
马来语,2024,13142,0,0
马来语,2023,12517,0,0
马来语,2022,11920,0,0
马来语,2021,11353,0,0
马来语,2020,10812,0,0
马来语,2019,10297,0,0
马来语,2018,9807,0,0
马来语,2017,9340,0,0
马来语,2016,8895,0,0
马来语,2015,8472,0,0
马耳他语,2025,14800,0,0
马耳他语,2024,14095,0,0
马耳他语,2023,13424,0,0
马耳他语,2022,12784,0,0
马耳他语,2021,12175,0,0
马耳他语,2020,11596,0,0
马耳他语,2019,11043,0,0
马耳他语,2018,10518,0,0
马耳他语,2017,10017,0,0
马耳他语,2016,9540,0,0
马耳他语,2015,9085,0,0
高分子材料与工程,2025,10800,0,0
高分子材料与工程,2024,10285,0,0
高分子材料与工程,2023,9795,0,0
高分子材料与工程,2022,9329,0,0
高分子材料与工程,2021,8885,0,0
高分子材料与工程,2020,8462,0,0
高分子材料与工程,2019,8059,0,0
高分子材料与工程,2018,7675,0,0
高分子材料与工程,2017,7309,0,0
高分子材料与工程,2016,6961,0,0
高分子材料与工程,2015,6630,0,0
麻醉学,2025,11500,80,11500
麻醉学,2024,10952,80,11500
麻醉学,2023,10430,80,11500
麻醉学,2022,9934,80,11500
麻醉学,2021,9461,80,11500
麻醉学,2020,9010,80,11500
麻醉学,2019,8581,80,11500
麻醉学,2018,8172,80,11500
麻醉学,2017,7783,80,11500
麻醉学,2016,7413,80,11500
麻醉学,2015,7060,80,11500
