job_name,salary_raw,salary_min,salary_max,salary_months,company_name,company_size,company_type,industry,city,district,experience,education,job_type,job_url,tags,search_keyword,salary_avg,has_salary
AI教育产品经理（计算机人工智能本硕）,1.5-2.5万,15000.0,25000.0,12,森纵艾数(北京)科技有限公司,20-99人,民营,人工智能,北京,朝阳·朝外,1-3年,本科,教育产品经理,http://www.zhaopin.com/jobdetail/CC875700180J40943190904.htm?refcode=4019&srccode=401903&preactionid=5962ba02-5482-4b4a-be60-4acc4e5b9f48,"['AI教育产品设计', '计算机人工智能相关专业']",教育产品经理,20000.0,True
教育产品经理/教育市场主管,1.2-2.4万,12000.0,24000.0,12,北京经观文化传媒有限公司,100-299人,民营,新闻/出版,北京,朝阳·小关,3-5年,本科,教育产品经理,http://www.zhaopin.com/jobdetail/CC523969330J40749919001.htm?refcode=4019&srccode=401903&preactionid=5962ba02-5482-4b4a-be60-4acc4e5b9f48,"['商业化产品', '策略产品', '智慧服务', '智慧教育', '智慧城市', '智慧社区', '推荐产品', '搜索产品', '定价策略产品']",教育产品经理,18000.0,True
教育产品经理,8000-16000元,8000.0,16000.0,12,北京中联晟世科技有限公司河南分公司,20-99人,民营,培训/辅导服务,郑州,金水·祭城路,1-3年,本科,教育产品经理,http://www.zhaopin.com/jobdetail/CCL1402795310J40787987111.htm?refcode=4019&srccode=401903&preactionid=5962ba02-5482-4b4a-be60-4acc4e5b9f48,"['市场调研', '需求分析', '平台产品', '软件产品', '智慧服务', '智慧教育']",教育产品经理,12000.0,True
教育BG-产品经理-合肥,2.5-4万,25000.0,40000.0,12,科大讯飞股份有限公司,10000人以上,股份制企业,计算机软件,合肥,蜀山·高新区,5-10年,本科,教育产品经理,http://www.zhaopin.com/jobdetail/CC205108410J40976369104.htm?refcode=4019&srccode=401903&preactionid=5962ba02-5482-4b4a-be60-4acc4e5b9f48,['AI产品'],教育产品经理,32500.0,True
教育培训中心-产品经理,1.2-1.5万,12000.0,15000.0,12,人民文学出版社有限公司,300-499人,国企,新闻/出版,北京,丰台·右安门,3-5年,本科,教育产品经理,http://www.zhaopin.com/jobdetail/CC135271850J40825577007.htm?refcode=4019&srccode=401903&preactionid=5962ba02-5482-4b4a-be60-4acc4e5b9f48,"['K12工作经验', '教育工作经验', '教师培训经验']",教育产品经理,13500.0,True
产品经理 （教育行业）,8000-10000元,8000.0,10000.0,12,永熙科技信息服务(山东)集团有限公司,20人以下,民营,通信/网络设备,济南,市中·六里山,3-5年,本科,教育产品经理,http://www.zhaopin.com/jobdetail/CCL1389392630J40793115616.htm?refcode=4019&srccode=401903&preactionid=5962ba02-5482-4b4a-be60-4acc4e5b9f48,"['软件产品', '硬件产品']",教育产品经理,9000.0,True
化工安全教育公共服务平台产品经理（济南二级公司岗位）(J10045),8000-12000元,8000.0,12000.0,12,化学工业出版社有限公司,500-999人,国企,新闻/出版,济南,槐荫,1-3年,本科,教育产品经理,http://www.zhaopin.com/jobdetail/CC120391440J40743081007.htm?refcode=4019&srccode=401903&preactionid=5962ba02-5482-4b4a-be60-4acc4e5b9f48,[],教育产品经理,10000.0,True
平台产品经理（教育/培训认证）,1.6-3万·16薪,16000.0,30000.0,16,中望软件,1000-9999人,上市公司,计算机软件,广州,天河·车陂,5-10年,本科,教育产品经理,http://www.zhaopin.com/jobdetail/CC151294010J40840456214.htm?refcode=4019&srccode=401903&preactionid=5962ba02-5482-4b4a-be60-4acc4e5b9f48,"['AI产品', '软件产品']",教育产品经理,23000.0,True
教育软件产品经理,2.3-4.5万·14薪,23000.0,45000.0,14,九艺云科技(湖北)有限公司,20-99人,民营,计算机软件,孝感,孝南区,3-5年,本科,教育产品经理,http://www.zhaopin.com/jobdetail/CCL1500978180J40906126002.htm?refcode=4019&srccode=401903&preactionid=dd12cebe-e7bb-4949-a2da-78af00f0891f,"['B端产品', 'C端产品', '移动端产品', '智慧教育']",教育产品经理,34000.0,True
教育/政府产品经理,1-1.5万,10000.0,15000.0,12,安徽百得思维信息科技有限公司,1000-9999人,民营,计算机软件,合肥,蜀山·南岗,3-5年,本科,教育产品经理,http://www.zhaopin.com/jobdetail/CC571829420J40843140105.htm?refcode=4019&srccode=401903&preactionid=dd12cebe-e7bb-4949-a2da-78af00f0891f,[],教育产品经理,12500.0,True
产品经理（教育行业）,1.3-1.6万,13000.0,16000.0,12,北京中教双元科技集团有限公司,100-299人,国企,互联网,长沙,开福·新河,5-10年,本科,教育产品经理,http://www.zhaopin.com/jobdetail/CC393990720J40751163106.htm?refcode=4019&srccode=401903&preactionid=dd12cebe-e7bb-4949-a2da-78af00f0891f,"['软件产品', '职业教育', '教务系统']",教育产品经理,14500.0,True
教育软件产品经理,1-1.2万,10000.0,12000.0,12,云南寻鹿科技有限公司,20-99人,民营,IT服务,昆明,西山·永昌,5-10年,本科,教育产品经理,http://www.zhaopin.com/jobdetail/CC869506960J40886997702.htm?refcode=4019&srccode=401903&preactionid=dd12cebe-e7bb-4949-a2da-78af00f0891f,"['B端产品', '智慧教育']",教育产品经理,11000.0,True
产品经理（体育教育）,1.2-2万,12000.0,20000.0,12,浙江宇视科技有限公司,1000-9999人,民营,计算机硬件,杭州,滨江·西兴,1-3年,本科,教育产品经理,http://www.zhaopin.com/jobdetail/CC451534410J40840140814.htm?refcode=4019&srccode=401903&preactionid=dd12cebe-e7bb-4949-a2da-78af00f0891f,[],教育产品经理,16000.0,True
职业教育数据中心产品经理,1-2万·13薪,10000.0,20000.0,13,福建中锐网络股份有限公司,500-999人,民营,IT服务,福州,闽侯·上街,3-5年,本科,教育产品经理,http://www.zhaopin.com/jobdetail/CC466534120J40736592406.htm?refcode=4019&srccode=401903&preactionid=dd12cebe-e7bb-4949-a2da-78af00f0891f,"['数据中心', '职业教育']",教育产品经理,15000.0,True
数字出版产品经理（高等教育方向）,面议,,,12,中国科技出版传媒股份有限公司,1000-9999人,上市公司,广播/影视,北京,东城·景山,经验不限,硕士,教育产品经理,http://www.zhaopin.com/jobdetail/CC421629510J40829956013.htm?refcode=4019&srccode=401903&preactionid=dd12cebe-e7bb-4949-a2da-78af00f0891f,[],教育产品经理,,False
产品经理（教育智能体）,2.2-2.8万,22000.0,28000.0,12,北京龙鼎天诚科技有限公司,20-99人,民营,计算机软件,北京,丰台·看丹,5-10年,本科,教育产品经理,http://www.zhaopin.com/jobdetail/CC614093430J40855180213.htm?refcode=4019&srccode=401903&preactionid=dd12cebe-e7bb-4949-a2da-78af00f0891f,['大模型'],教育产品经理,25000.0,True
教育BG-中级行业应用产品经理,1.6-2.6万·14薪,16000.0,26000.0,14,科大讯飞股份有限公司,10000人以上,股份制企业,计算机软件,合肥,蜀山·高新区,5-10年,本科,教育产品经理,http://www.zhaopin.com/jobdetail/CC205108410J40979746504.htm?refcode=4019&srccode=401903&preactionid=dd12cebe-e7bb-4949-a2da-78af00f0891f,"['软件产品', '语言学习产品']",教育产品经理,21000.0,True
产品经理（教育行业）,8000-15000元,8000.0,15000.0,12,陕西某通讯国企,500-999人,其它,互联网,西安,长安·郭杜,5-10年,本科,教育产品经理,http://www.zhaopin.com/jobdetail/CCL1318355140J40848297503.htm?refcode=4019&srccode=401903&preactionid=dd12cebe-e7bb-4949-a2da-78af00f0891f,['教育行业'],教育产品经理,11500.0,True
学习产品经理（教育教培）,1-1.5万,10000.0,15000.0,12,爻象科技(广州)有限公司,20-99人,民营,培训/辅导服务,广州,番禺·洛浦,1-3年,本科,教育产品经理,http://www.zhaopin.com/jobdetail/CCL1488507040J40776276611.htm?refcode=4019&srccode=401903&preactionid=dd12cebe-e7bb-4949-a2da-78af00f0891f,['商业化产品'],教育产品经理,12500.0,True
教育BG-课程产品经理,1.5-2.5万·14薪,15000.0,25000.0,14,科大讯飞股份有限公司,10000人以上,股份制企业,计算机软件,合肥,蜀山·高新区,3-5年,硕士,教育产品经理,http://www.zhaopin.com/jobdetail/CC205108410J40979716204.htm?refcode=4019&srccode=401903&preactionid=dd12cebe-e7bb-4949-a2da-78af00f0891f,"['软件产品', '教育产品', '产品开发', '课程设计']",教育产品经理,20000.0,True
产品经理（教育装备）,1.5-2.2万,15000.0,22000.0,12,北京威成亚实验室设备有限公司,100-299人,民营,学校/学历教育,北京,大兴·观音寺,3-5年,大专,教育产品经理,http://www.zhaopin.com/jobdetail/CC153724220J40426425712.htm?refcode=4019&srccode=401903&preactionid=dd12cebe-e7bb-4949-a2da-78af00f0891f,"['智能硬件产品', '在线教育产品', '人工智能产品', '产品设计', '产品规划', '需求分析']",教育产品经理,18500.0,True
产品经理（嵌入式AI教育硬件与平台方向）,1.5-2.5万,15000.0,25000.0,12,北京润尼尔科技股份有限公司,500-999人,民营,计算机软件,北京,海淀·北太平庄,3-5年,本科,教育产品经理,http://www.zhaopin.com/jobdetail/CC163789220J40841320213.htm?refcode=4019&srccode=401903&preactionid=dd12cebe-e7bb-4949-a2da-78af00f0891f,"['需求分析', '项目管理']",教育产品经理,20000.0,True
教育BG-GB端软件产品经理,1.5-2.5万·14薪,15000.0,25000.0,14,科大讯飞股份有限公司,10000人以上,股份制企业,计算机软件,合肥,蜀山·高新区,3-5年,本科,教育产品经理,http://www.zhaopin.com/jobdetail/CC205108410J40979740304.htm?refcode=4019&srccode=401903&preactionid=dd12cebe-e7bb-4949-a2da-78af00f0891f,"['B端产品', 'G端产品']",教育产品经理,20000.0,True
产品经理（教育行业）,1.3-1.6万,13000.0,16000.0,12,北京中教双元科技集团有限公司,100-299人,国企,互联网,广州,黄埔·联和,1-3年,本科,教育产品经理,http://www.zhaopin.com/jobdetail/CC393990720J40702328106.htm?refcode=4019&srccode=401903&preactionid=dd12cebe-e7bb-4949-a2da-78af00f0891f,"['软件产品', '职业教育', '教务系统']",教育产品经理,14500.0,True
产品经理（教育培训行业、国学）,1-1.3万,10000.0,13000.0,12,陕西盛德汇科技文化产业有限公司,20-99人,民营,培训/辅导服务,西安,未央·大明宫,3-5年,大专,教育产品经理,http://www.zhaopin.com/jobdetail/CCL1501357600J40838745813.htm?refcode=4019&srccode=401903&preactionid=dd12cebe-e7bb-4949-a2da-78af00f0891f,"['商业化产品', '增长产品']",教育产品经理,11500.0,True
教育BG-平台运营产品经理 （流程体系化/数字化）-合肥,1.8-3万·14薪,18000.0,30000.0,14,科大讯飞股份有限公司,10000人以上,股份制企业,计算机软件,合肥,蜀山·高新区,3-5年,本科,教育产品经理,http://www.zhaopin.com/jobdetail/CC205108410J40971560704.htm?refcode=4019&srccode=401903&preactionid=dd12cebe-e7bb-4949-a2da-78af00f0891f,"['B端产品', 'SaaS']",教育产品经理,24000.0,True
产品经理【产研端/教育产品】,1-1.8万,10000.0,18000.0,12,广州宏途数字科技有限公司,500-999人,民营,互联网,广州,黄埔·联和,3-5年,本科,教育产品经理,http://www.zhaopin.com/jobdetail/CC280004530J40962470504.htm?refcode=4019&srccode=401903&preactionid=dd12cebe-e7bb-4949-a2da-78af00f0891f,"['软件产品', 'AI产品', '产研端，非用户端', '0-1，1-N', '教育行业相关']",教育产品经理,14000.0,True
儿童教育类app产品经理,1.5-2万,15000.0,20000.0,12,仰望晨星(北京)科技有限公司,20人以下,民营,智能硬件,北京,通州·台湖,3-5年,本科,教育产品经理,http://www.zhaopin.com/jobdetail/CCL1502421830J40802032505.htm?refcode=4019&srccode=401903&preactionid=dd12cebe-e7bb-4949-a2da-78af00f0891f,"['内容产品', '功能产品', '在线教育产品', '产品设计', '墨刀', 'Axure', 'Xmind', 'TO C']",教育产品经理,17500.0,True
教育测评产品经理,1-1.5万,10000.0,15000.0,12,竞业达,500-999人,股份制企业,计算机硬件,北京,海淀,经验不限,硕士,教育产品经理,http://www.zhaopin.com/jobdetail/CC000563930J40763690603.htm?refcode=4019&srccode=401903&preactionid=96e5bc50-9f4a-4e61-b668-eeb753e879da,"['软件产品', '硬件产品', 'AI产品', '教育评价', '教育测评']",教育产品经理,12500.0,True
互联网产品经理（在线教育）,1-1.7万,10000.0,17000.0,12,中国教学仪器设备有限公司,100-299人,国企,贸易/进出口,北京,西城·金融街,5-10年,本科,教育产品经理,http://www.zhaopin.com/jobdetail/CC120838000J40340699206.htm?refcode=4019&srccode=401903&preactionid=96e5bc50-9f4a-4e61-b668-eeb753e879da,"['知识图谱', '虚拟教研室', '智能化学习']",教育产品经理,13500.0,True
教育课程销售主管,5000-10000元,5000.0,10000.0,12,江苏华杰教育科技集团股份有限公司,1000-9999人,民营,学校/学历教育,连云港,海州区·新东街道,3-5年,大专,教育产品经理,http://www.zhaopin.com/jobdetail/CCL1257373160J40800615113.htm?refcode=4019&srccode=401903&preactionid=96e5bc50-9f4a-4e61-b668-eeb753e879da,"['培训机构', '在线教育平台']",教育产品经理,7500.0,True
课程销售/教育咨询师/招生老师,4500-9000元,4500.0,9000.0,12,广州白云区状元教育培训中心有限公司,20-99人,民营,培训/辅导服务,广州,白云·新市,经验不限,学历不限,教育产品经理,http://www.zhaopin.com/jobdetail/CC866615130J00400755402.htm?refcode=4019&srccode=401903&preactionid=96e5bc50-9f4a-4e61-b668-eeb753e879da,"['课程销售', '招生销售', '电销', '广告销售']",教育产品经理,6750.0,True
教育行业销售专员,5000-10000元·15薪,5000.0,10000.0,15,吉林知衡教育科技有限公司,100-299人,民营,培训/辅导服务,吉林,丰满区·沿丰街道,1-3年,学历不限,教育产品经理,http://www.zhaopin.com/jobdetail/CC582936980J40918340908.htm?refcode=4019&srccode=401903&preactionid=96e5bc50-9f4a-4e61-b668-eeb753e879da,"['能够快速进入状态', '教培机构和个人', '电话销售', '网络销售', '地推销售']",教育产品经理,7500.0,True
教育课程销售顾问,3000-6000元,3000.0,6000.0,12,江苏华杰教育科技集团股份有限公司,1000-9999人,民营,学校/学历教育,连云港,海州区·新东街道,经验不限,大专,教育产品经理,http://www.zhaopin.com/jobdetail/CCL1257373160J40800616913.htm?refcode=4019&srccode=401903&preactionid=96e5bc50-9f4a-4e61-b668-eeb753e879da,"['培训机构', '在线教育平台']",教育产品经理,4500.0,True
教育咨询顾问+无责底薪4—5K+精准资源,8000-15000元,8000.0,15000.0,12,中佳智培(河南)教育科技有限公司,20-99人,民营,培训/辅导服务,郑州,金水·祭城路,1-3年,高中,教育产品经理,http://www.zhaopin.com/jobdetail/CCL1509247530J40905390815.htm?refcode=4019&srccode=401903&preactionid=96e5bc50-9f4a-4e61-b668-eeb753e879da,"['有过1—3年以上的相关经验', '电话销售经验', '沟通能力强', '个人客户', '应届毕业生', '教育项目']",教育产品经理,11500.0,True
教育市场招生,6000-12000元,6000.0,12000.0,12,石家庄世纪学程教育科技有限公司,20-99人,民营,培训/辅导服务,秦皇岛,海港区·西港镇,经验不限,大专,教育产品经理,http://www.zhaopin.com/jobdetail/CC555786581J00243491311.htm?refcode=4019&srccode=401903&preactionid=96e5bc50-9f4a-4e61-b668-eeb753e879da,"['职业教育', '成人教育', '大学教育', '面销/陌拜', '会议/会展销售', '门店销售', '培训机构', '节日福利', '带薪培训', '行业经验', '考研咨询', '五险', '员工旅游', '团建']",教育产品经理,9000.0,True
教育咨询师,5000-8000元,5000.0,8000.0,12,扬州龙翔教育培训中心有限公司,培训/辅导服务,300-499人,,扬州,邗江区·邗上街道,经验不限,大专,教育产品经理,http://www.zhaopin.com/jobdetail/CC848113990J40804104001.htm?refcode=4019&srccode=401903&preactionid=96e5bc50-9f4a-4e61-b668-eeb753e879da,"['初中教育', '小学教育', '高中教育', '电话销售', '地推销售']",教育产品经理,6500.0,True
教育销售顾问,3000-5000元·13薪,3000.0,5000.0,13,北京慧宇智业教育科技有限公司,100-299人,民营,培训/辅导服务,鄂尔多斯,东胜区·巴音门克街道,经验不限,大专,教育产品经理,http://www.zhaopin.com/jobdetail/CC464994880J40708807402.htm?refcode=4019&srccode=401903&preactionid=96e5bc50-9f4a-4e61-b668-eeb753e879da,"['五险一金', '节日福利', '通讯补贴', '年终奖金', '带薪培训', '电话销售', '会议/会展销售']",教育产品经理,4000.0,True
教育顾问,6000-10000元,6000.0,10000.0,12,潍坊慈育教育咨询有限公司,20-99人,民营,培训/辅导服务,潍坊,奎文·清池,1-3年,大专,教育产品经理,http://www.zhaopin.com/jobdetail/CCL1517037900J40857837913.htm?refcode=4019&srccode=401903&preactionid=96e5bc50-9f4a-4e61-b668-eeb753e879da,['电话销售'],教育产品经理,8000.0,True
教育行业销售经理,1-1.8万,10000.0,18000.0,12,巴彦淖尔市珍安教育培训有限责任公司,20-99人,股份制企业,旅游服务,巴彦淖尔,临河区·先锋街道,3-5年,大专,教育产品经理,http://www.zhaopin.com/jobdetail/CCL1503274670J40771942110.htm?refcode=4019&srccode=401903&preactionid=96e5bc50-9f4a-4e61-b668-eeb753e879da,"['代理商/经销商', '面销/陌拜', '地推销售']",教育产品经理,14000.0,True
