job_name,salary_raw,salary_min,salary_max,salary_months,company_name,company_size,company_type,industry,city,district,experience,education,job_type,job_url,tags,salary_avg,salary_annual_est,experience_std,education_std,experience_years,salary_level,has_salary
装配电工 钳工 包吃住月薪14k+ /无经验可带,1-1.5万,10000.0,15000.0,12,上海赞华实业有限公司,300-499人,民营,咨询服务,苏州,昆山·玉山,经验不限,学历不限,,http://www.zhaopin.com/jobdetail/CC547900620J40877830312.htm?refcode=4019&srccode=401903&preactionid=226db429-8a94-4821-80cd-d2f3320e2a25,"['装配钳工', '装配电工']",12500.0,150000.0,不限,不限,,10K-15K,True
（实习）2026-临床协调员CRC-苏州,110-130元/天,110.0,130.0,12,康龙化成(成都)临床研究服务有限公司,10000人以上,合资,医药制造,苏州,姑苏·苏锦,无经验,本科,,http://www.zhaopin.com/jobdetail/CCL1342438610J40740906906.htm?refcode=4019&srccode=401903&preactionid=226db429-8a94-4821-80cd-d2f3320e2a25,"['Ⅱ期', 'Ⅲ期']",120.0,1440.0,0年,本科,0.0,5K以下,True
高级品牌经理,8000-10000元·14薪,8000.0,10000.0,14,张家港瑞芝琳工具有限公司,100-299人,民营,贸易/进出口,苏州,张家港·杨舍,5-10年,大专,,http://www.zhaopin.com/jobdetail/CC483986680J40675269902.htm?refcode=4019&srccode=401903&preactionid=226db429-8a94-4821-80cd-d2f3320e2a25,"['品牌设计', '品牌推广', '海外品牌']",9000.0,126000.0,5-10年,大专,7.5,5K-10K,True
海外销售,8000-16000元,8000.0,16000.0,12,上海新泊地新材料研究有限公司,100-299人,民营,化学原料/化学制品,苏州,姑苏·白洋湾,1-3年,本科,,http://www.zhaopin.com/jobdetail/CC368817430J40828083901.htm?refcode=4019&srccode=401903&preactionid=226db429-8a94-4821-80cd-d2f3320e2a25,['B端客户'],12000.0,144000.0,1-3年,本科,2.0,10K-15K,True
薪酬绩效经理,1-1.5万,10000.0,15000.0,12,苏州方絮网络科技有限公司,20-99人,民营,零售/批发,苏州,虎丘·狮山,5-10年,大专,,http://www.zhaopin.com/jobdetail/CCL1510881980J40813997901.htm?refcode=4019&srccode=401903&preactionid=226db429-8a94-4821-80cd-d2f3320e2a25,"['薪酬管理', '绩效评估', '数据分析']",12500.0,150000.0,5-10年,大专,7.5,10K-15K,True
苏州-故事表演教师（六险一金+年假）,8000-12000元,8000.0,12000.0,12,新东方教育科技集团有限公司,10000人以上,上市公司,培训/辅导服务,苏州,姑苏·吴门桥,经验不限,本科,,http://www.zhaopin.com/jobdetail/CC120002360J40909511302.htm?refcode=4019&srccode=401903&preactionid=226db429-8a94-4821-80cd-d2f3320e2a25,"['线下授课', '高中教育', '全职', '培训机构', '教师资格证']",10000.0,120000.0,不限,本科,,10K-15K,True
QC主管/经理,6000-7000元,6000.0,7000.0,12,汇智和源生物技术(苏州)有限公司北京分公司,100-299人,民营,生物工程,苏州,昆山·花桥,3-5年,本科,,http://www.zhaopin.com/jobdetail/CCL1513938940J40919736402.htm?refcode=4019&srccode=401903&preactionid=226db429-8a94-4821-80cd-d2f3320e2a25,"['化学药', '生物药', '生产管理', 'QA', 'QC', 'GMP认证']",6500.0,78000.0,3-5年,本科,4.0,5K-10K,True
标书文员,4000-5000元·13薪,4000.0,5000.0,13,江苏港通电缆有限公司,100-299人,民营,电气机械/电力设备,苏州,张家港·杨舍,经验不限,大专,,http://www.zhaopin.com/jobdetail/CC162158710J40798588414.htm?refcode=4019&srccode=401903&preactionid=226db429-8a94-4821-80cd-d2f3320e2a25,['投标'],4500.0,58500.0,不限,大专,,5K以下,True
可靠性检测工程师,8000-12000元·13薪,8000.0,12000.0,13,华测检测认证集团股份有限公司,10000人以上,上市公司,检测/认证,苏州,相城·渭塘,3-5年,大专,,http://www.zhaopin.com/jobdetail/CC136731340J40779402411.htm?refcode=4019&srccode=401903&preactionid=226db429-8a94-4821-80cd-d2f3320e2a25,"['环境监测', '汽车质量管理']",10000.0,130000.0,3-5年,大专,4.0,10K-15K,True
地铁消防维保员,5000-7000元,5000.0,7000.0,12,江苏平安消防集团有限公司,100-299人,民营,建筑设备安装,苏州,姑苏·沧浪,经验不限,中专/中技,,http://www.zhaopin.com/jobdetail/CC210368810J40474279416.htm?refcode=4019&srccode=401903&preactionid=226db429-8a94-4821-80cd-d2f3320e2a25,"['消防维保', '中级消防中控证']",6000.0,72000.0,不限,中专,,5K-10K,True
暖通机电工程师,1.4-1.8万,14000.0,18000.0,12,典立机电工程(济南)有限公司,20-99人,合资,房地产开发,苏州,昆山·玉山,1-3年,本科,,http://www.zhaopin.com/jobdetail/CC147488330J40183423316.htm?refcode=4019&srccode=401903&preactionid=226db429-8a94-4821-80cd-d2f3320e2a25,"['施工', 'CAD', 'AutoCAD', '洁净室', '无尘室', '暖通']",16000.0,192000.0,1-3年,本科,2.0,15K-20K,True
化工工艺设计师,1.1-1.5万,11000.0,15000.0,12,江苏瑞达环保科技股份有限公司,100-299人,股份制企业,环保,苏州,吴中·金鸡湖,3-5年,本科,,http://www.zhaopin.com/jobdetail/CC208848730J40401298316.htm?refcode=4019&srccode=401903&preactionid=226db429-8a94-4821-80cd-d2f3320e2a25,"['化工工程设计', '化工模拟', 'ASPEN软件建模']",13000.0,156000.0,3-5年,本科,4.0,10K-15K,True
物业综合维修,5000-6000元,5000.0,6000.0,12,高力国际,1000-9999人,合资,物业管理,苏州,相城·澄阳,1-3年,高中,,http://www.zhaopin.com/jobdetail/CC238816210J40580654216.htm?refcode=4019&srccode=401903&preactionid=226db429-8a94-4821-80cd-d2f3320e2a25,"['特种作业操作证 （低压电工）', '水电管道', '配电设备']",5500.0,66000.0,1-3年,高中,2.0,5K-10K,True
量测工程师(J10277),6000-8000元,6000.0,8000.0,12,毅嘉电子（苏州）有限公司,1000-9999人,港澳台公司,电子/半导体/集成电路,苏州,虎丘·狮山,1-3年,高中,,http://www.zhaopin.com/jobdetail/CC133743750J40800131615.htm?refcode=4019&srccode=401903&preactionid=7fade1ea-e609-48e4-a40e-281f1904b367,['海克斯康'],7000.0,84000.0,1-3年,高中,2.0,5K-10K,True
检测工程师,8000-10000元,8000.0,10000.0,12,上海百趣生物医学科技有限公司,100-299人,民营,学术/科研,苏州,太仓·浮桥,1-3年,本科,,http://www.zhaopin.com/jobdetail/CC372031730J40918215615.htm?refcode=4019&srccode=401903&preactionid=7fade1ea-e609-48e4-a40e-281f1904b367,"['质谱仪', '生物化学检验', '蛋白质组学技术', '代谢组学技术']",9000.0,108000.0,1-3年,本科,2.0,5K-10K,True
中粮大悦城物业华东区域公司-信息化建设岗,6000-7000元·13薪,6000.0,7000.0,13,大悦城控股集团物业服务有限公司上海分公司,物业管理,10000人以上,,苏州,相城·元和,1-3年,本科,,http://www.zhaopin.com/jobdetail/CCL1430591400J40921065415.htm?refcode=4019&srccode=401903&preactionid=7fade1ea-e609-48e4-a40e-281f1904b367,[],6500.0,84500.0,1-3年,本科,2.0,5K-10K,True
育婴师,8000-13000元,8000.0,13000.0,12,姑苏区芸驿家政服务中心(个体工商户),家政服务,20-99人,,苏州,姑苏·苏锦,经验不限,学历不限,,http://www.zhaopin.com/jobdetail/CCL1500192850J40773940216.htm?refcode=4019&srccode=401903&preactionid=7fade1ea-e609-48e4-a40e-281f1904b367,['育婴师'],10500.0,126000.0,不限,不限,,10K-15K,True
昆山医药信息专员（感染线）(J14087),5000-10000元·13薪,5000.0,10000.0,13,特宝生物,1000-9999人,上市公司,医药制造,苏州,昆山·玉山,1-3年,大专,,http://www.zhaopin.com/jobdetail/CC203824110J40790079116.htm?refcode=4019&srccode=401903&preactionid=7fade1ea-e609-48e4-a40e-281f1904b367,"['医药制造', '医院', '外科', '内科', '消化内科', '血液内科', '肝胆外科']",7500.0,97500.0,1-3年,大专,2.0,5K-10K,True
PQE过程质量工程师,8000-12000元·13薪,8000.0,12000.0,13,中汇瑞德传感科技(苏州)有限公司,100-299人,民营,汽车零部件,苏州,相城·漕湖,3-5年,本科,,http://www.zhaopin.com/jobdetail/CCL1380490040J40800785910.htm?refcode=4019&srccode=401903&preactionid=7fade1ea-e609-48e4-a40e-281f1904b367,"['过程质量工程师', '汽车电子产品']",10000.0,130000.0,3-5年,本科,4.0,10K-15K,True
器械临床数据管理员,8000-12000元·13薪,8000.0,12000.0,13,苏州科睿医疗科技有限公司,20-99人,其它,医药制造,苏州,工业园区,经验不限,本科,,http://www.zhaopin.com/jobdetail/CC855471070J40469378415.htm?refcode=4019&srccode=401903&preactionid=7fade1ea-e609-48e4-a40e-281f1904b367,"['CRO', '临床数据分析']",10000.0,130000.0,不限,本科,,10K-15K,True
FPGA开发工程师,1.3-2.6万·13薪,13000.0,26000.0,13,苏州矽视科技有限公司,20-99人,合资,电子/半导体/集成电路,苏州,相城·澄阳,3-5年,本科,,http://www.zhaopin.com/jobdetail/CCL1347374150J40842996214.htm?refcode=4019&srccode=401903&preactionid=7fade1ea-e609-48e4-a40e-281f1904b367,[],19500.0,253500.0,3-5年,本科,4.0,15K-20K,True
线路工程师(J10315),8000-10000元,8000.0,10000.0,12,毅嘉电子（苏州）有限公司,1000-9999人,港澳台公司,电子/半导体/集成电路,苏州,虎丘·狮山,3-5年,大专,,http://www.zhaopin.com/jobdetail/CC133743750J40832820615.htm?refcode=4019&srccode=401903&preactionid=7fade1ea-e609-48e4-a40e-281f1904b367,"['湿制程', '蚀刻']",9000.0,108000.0,3-5年,大专,4.0,5K-10K,True
生命科学应用工程师,1-1.6万·13薪,10000.0,16000.0,13,汇像信息,100-299人,民营,工业自动化,苏州,吴江·黎里,3-5年,本科,,http://www.zhaopin.com/jobdetail/CC532868920J40871206604.htm?refcode=4019&srccode=401903&preactionid=7fade1ea-e609-48e4-a40e-281f1904b367,"['液相色谱仪', '质谱仪', '酶标仪', '生物研发', '药物筛选', '药品研发', '生物药', '化学药', '新药', '分子诊断试剂', '疫苗']",13000.0,169000.0,3-5年,本科,4.0,10K-15K,True
社区运营专员,4000-5000元,4000.0,5000.0,12,江苏腾辉谷信息产业园发展有限公司,企业服务,20-99人,,苏州,姑苏·苏锦,1-3年,大专,,http://www.zhaopin.com/jobdetail/CCL1390478060J40842541214.htm?refcode=4019&srccode=401903&preactionid=7fade1ea-e609-48e4-a40e-281f1904b367,[],4500.0,54000.0,1-3年,大专,2.0,5K以下,True
项目经理（LNG液化、空分）,面议,,,12,张家港中集圣达因低温装备有限公司,1000-9999人,外商独资,通用设备制造,苏州,张家港·金港,3-5年,本科,,http://www.zhaopin.com/jobdetail/CC139051240J40820641111.htm?refcode=4019&srccode=401903&preactionid=7fade1ea-e609-48e4-a40e-281f1904b367,[],,,3-5年,本科,4.0,面议,False
订单管理员,6000-8000元,6000.0,8000.0,12,金德管业集团有限公司,10000人以上,合资,房地产开发,苏州,吴中·郭巷,1-3年,本科,,http://www.zhaopin.com/jobdetail/CC193019310J40826066811.htm?refcode=4019&srccode=401903&preactionid=7fade1ea-e609-48e4-a40e-281f1904b367,"['订单审核', '订单制作', '订单数据分析', '跨部门协调']",7000.0,84000.0,1-3年,本科,2.0,5K-10K,True
机械设备工艺工程师,8000-16000元,8000.0,16000.0,12,云白环境,300-499人,民营,金属制品业,苏州,虎丘·通安,3-5年,大专,,http://www.zhaopin.com/jobdetail/CC465819910J40826766611.htm?refcode=4019&srccode=401903&preactionid=786ba7bb-91e8-4d74-8b67-f2419315c8f3,"['工艺设计', '工艺改良', '钣金工艺', '工艺成本']",12000.0,144000.0,3-5年,大专,4.0,10K-15K,True
300一天槟榔配送,8000-9000元,8000.0,9000.0,12,长沙星城壹驰物流有限公司,10000人以上,民营,货运/物流/仓储,苏州,张家港·杨舍,经验不限,学历不限,,http://www.zhaopin.com/jobdetail/CCL1222512660J40771716116.htm?refcode=4019&srccode=401903&preactionid=786ba7bb-91e8-4d74-8b67-f2419315c8f3,"['电动车配送', '人走账清', '包吃包住']",8500.0,102000.0,不限,不限,,5K-10K,True
电气监理工程师,6000-8000元,6000.0,8000.0,12,北京中科国金工程管理咨询有限公司,100-299人,民营,房地产开发,苏州,常熟·碧溪,3-5年,大专,,http://www.zhaopin.com/jobdetail/CC131024080J40789347816.htm?refcode=4019&srccode=401903&preactionid=786ba7bb-91e8-4d74-8b67-f2419315c8f3,"['安装工程', '电气', '工程监理']",7000.0,84000.0,3-5年,大专,4.0,5K-10K,True
施工安全员,5000-8000元,5000.0,8000.0,12,骏达建设工程(江苏苏州)有限责任公司,20-99人,股份制企业,建筑设备安装,苏州,虎丘·枫桥,5-10年,大专,,http://www.zhaopin.com/jobdetail/CC416563810J40400533903.htm?refcode=4019&srccode=401903&preactionid=786ba7bb-91e8-4d74-8b67-f2419315c8f3,"['装修工程管理', '建筑工程管理', '安全教育', '安全资料', '安全巡查', '安全员C本', '安全技术交底', '安全验收']",6500.0,78000.0,5-10年,大专,7.5,5K-10K,True
工业机器人应用工程师,5000-10000元,5000.0,10000.0,12,苏州超群智能科技有限公司,20-99人,民营,机器人,苏州,吴中·木渎,3-5年,大专,,http://www.zhaopin.com/jobdetail/CC404291380J40536746603.htm?refcode=4019&srccode=401903&preactionid=786ba7bb-91e8-4d74-8b67-f2419315c8f3,"['机器人示教', '机器人应用', '机器人编程', '发那科', '爱普生']",7500.0,90000.0,3-5年,大专,4.0,5K-10K,True
化学工艺工程师 (MJ000160),1.1-1.5万·13薪,11000.0,15000.0,13,江苏欣诺科催化剂股份有限公司,100-299人,民营,化工,苏州,吴中,经验不限,硕士,,http://www.zhaopin.com/jobdetail/CC274771530J40663508903.htm?refcode=4019&srccode=401903&preactionid=786ba7bb-91e8-4d74-8b67-f2419315c8f3,"['医药中间体', '化工产品', '工艺设计']",13000.0,169000.0,不限,硕士,,10K-15K,True
门店督导,5000-10000元,5000.0,10000.0,12,福祥年品牌管理(苏州)有限公司,零售/批发,20-99人,,苏州,相城·北河泾,经验不限,学历不限,,http://www.zhaopin.com/jobdetail/CCL1507939680J40863477403.htm?refcode=4019&srccode=401903&preactionid=786ba7bb-91e8-4d74-8b67-f2419315c8f3,"['门店销售', '渠道销售', '地推销售', '不限']",7500.0,90000.0,不限,不限,,5K-10K,True
验证QA,6000-12000元,6000.0,12000.0,12,江苏虞川药业有限公司,20-99人,外商独资,医药制造,苏州,常熟·碧溪,1-3年,本科,,http://www.zhaopin.com/jobdetail/CCL1474195370J40873027703.htm?refcode=4019&srccode=401903&preactionid=786ba7bb-91e8-4d74-8b67-f2419315c8f3,['验证'],9000.0,108000.0,1-3年,本科,2.0,5K-10K,True
长度力学计量工程师,1.1-1.7万,11000.0,17000.0,12,苏州英示测量科技有限公司,300-499人,民营,仪器仪表制造,苏州,虎丘·狮山,3-5年,本科,,http://www.zhaopin.com/jobdetail/CCL1237893630J40819615105.htm?refcode=4019&srccode=401903&preactionid=786ba7bb-91e8-4d74-8b67-f2419315c8f3,['几何量计量'],14000.0,168000.0,3-5年,本科,4.0,10K-15K,True
工艺高级工程师（光伏电池）,1.8-2.8万,18000.0,28000.0,12,大族激光,10000人以上,上市公司,专用设备制造,苏州,张家港·后塍,3-5年,大专,,http://www.zhaopin.com/jobdetail/CC000341550J40840027705.htm?refcode=4019&srccode=401903&preactionid=786ba7bb-91e8-4d74-8b67-f2419315c8f3,"['太阳能电池', 'TOPCON', 'BC']",23000.0,276000.0,3-5年,大专,4.0,20K-30K,True
海外市场专员,8000-15000元,8000.0,15000.0,12,汇智和源生物技术(苏州)有限公司北京分公司,100-299人,民营,生物工程,苏州,昆山·花桥,经验不限,硕士,,http://www.zhaopin.com/jobdetail/CCL1513938940J40902769202.htm?refcode=4019&srccode=401903&preactionid=786ba7bb-91e8-4d74-8b67-f2419315c8f3,"['海外SEO/SEM投放', '海外社交媒体投放', '欧洲', '北美', '南美', '印度', '日韩']",11500.0,138000.0,不限,硕士,,10K-15K,True
先期质量策划（电机/高级工程师）,1.3-2万·15薪,13000.0,20000.0,15,福耀集团,10000人以上,合资,汽车零部件,苏州,相城·漕湖,5-10年,大专,,http://www.zhaopin.com/jobdetail/CC120994670J40909829102.htm?refcode=4019&srccode=401903&preactionid=786ba7bb-91e8-4d74-8b67-f2419315c8f3,"['驱动电机', '无刷电机', '汽车天窗', '新能源汽车', '乘用车', '商用车', 'IATF16949', '供应商质量工程师', '研发质量工程师', '前期质量工程师']",16500.0,247500.0,5-10年,大专,7.5,15K-20K,True
高中教师【双休+线上面试+就近分配】,9000-15000元,9000.0,15000.0,12,苏州新东方培训学校有限公司,1000-9999人,上市公司,培训/辅导服务,苏州,姑苏·吴门桥,经验不限,本科,,http://www.zhaopin.com/jobdetail/CC839668340J40969884204.htm?refcode=4019&srccode=401903&preactionid=786ba7bb-91e8-4d74-8b67-f2419315c8f3,"['线下授课', '教资', '有经验']",12000.0,144000.0,不限,本科,,10K-15K,True
社区网格销售运营,1-2万,10000.0,20000.0,12,中国平安人寿保险股份有限公司苏州中心支公司2,300-499人,股份制企业,保险,苏州,工业园区,1-3年,大专,,http://www.zhaopin.com/jobdetail/CCL1487620240J40981640004.htm?refcode=4019&srccode=401903&preactionid=786ba7bb-91e8-4d74-8b67-f2419315c8f3,"['网络销售', '电话销售']",15000.0,180000.0,1-3年,大专,2.0,15K-20K,True
行政专员/中午包餐+10号发薪,6000-8000元,6000.0,8000.0,12,景缘企业服务(苏州)有限公司,300-499人,民营,投资/融资,苏州,姑苏·苏锦,1-3年,本科,,http://www.zhaopin.com/jobdetail/CCL1389188380J40983537004.htm?refcode=4019&srccode=401903&preactionid=786ba7bb-91e8-4d74-8b67-f2419315c8f3,"['内勤管理', '接待事务', '后勤管理', '10号发薪', '单休  固定周日休息']",7000.0,84000.0,1-3年,本科,2.0,5K-10K,True
服装制版师主管,1-2万,10000.0,20000.0,12,苏州润华职业防护服装有限公司,100-299人,民营,电子商务,苏州,吴中·横泾,3-5年,大专,,http://www.zhaopin.com/jobdetail/CCL1215492650J40868292404.htm?refcode=4019&srccode=401903&preactionid=786ba7bb-91e8-4d74-8b67-f2419315c8f3,[],15000.0,180000.0,3-5年,大专,4.0,15K-20K,True
web前端工程师,4000-8000元,4000.0,8000.0,12,苏州车邦智能科技有限公司,20-99人,民营,IT服务,苏州,昆山·花桥,1-3年,大专,,http://www.zhaopin.com/jobdetail/CC585076030J40925739304.htm?refcode=4019&srccode=401903&preactionid=786ba7bb-91e8-4d74-8b67-f2419315c8f3,"['MES项目', 'HTML5', 'JavaScript', 'CSS', 'Vue', 'uni-app']",6000.0,72000.0,1-3年,大专,2.0,5K-10K,True
美妆导购（苏州相城吾悦）,6000-10000元,6000.0,10000.0,12,连云港博贝朗电子商务有限公司,100-299人,其它,零售/批发,苏州,相城·北河泾,经验不限,学历不限,,http://www.zhaopin.com/jobdetail/CCL1389721010J40353927809.htm?refcode=4019&srccode=401903&preactionid=786ba7bb-91e8-4d74-8b67-f2419315c8f3,"['区域经理', '渠道销售', '销售专员', '资深销售', '高级销售']",8000.0,96000.0,不限,不限,,5K-10K,True
建筑结构深化设计,1-1.5万,10000.0,15000.0,12,江苏生态屋住工股份有限公司,20-99人,股份制企业,通用设备制造,苏州,昆山·锦溪,1-3年,本科,,http://www.zhaopin.com/jobdetail/CC374584530J40913606508.htm?refcode=4019&srccode=401903&preactionid=786ba7bb-91e8-4d74-8b67-f2419315c8f3,[],12500.0,150000.0,1-3年,本科,2.0,10K-15K,True
兼职教师,2000-4000元,2000.0,4000.0,12,甘井子区泉水街道简艺美术文化工作室,培训/辅导服务,20人以下,,大连,甘井子·泉水,经验不限,本科,,http://www.zhaopin.com/jobdetail/CCL1428425640J40835270909.htm?refcode=4019&srccode=401903&preactionid=2cf200ea-a117-44eb-976c-b55ccdac52a3,"['全科', '初高中', '初中教育', '高中教育', '线下授课', '一对一授课', '小班授课', '吃苦耐劳，踏实肯干', '成功合作，未来主推']",3000.0,36000.0,不限,本科,,5K以下,True
